resistor, 1M
resistor, 1M
resistor, 560
resistor, 1K
resistor, 47
resistor, 1K
resistor, 1K5
resistor, 1M
resistor, 10K
resistor, 4K7
resistor, 100K
resistor, 100K
capacitor, 22nF
capacitor, 4.7uF
capacitor, 2.2uF
capacitor, 1nF
capacitor, 100pF
capacitor, 30pF
capacitor, 4.7uF
capacitor, 3.3nF
capacitor, 22nF
capacitor, 1uF
capacitor, 100uF
capacitor, 1uF
IC, LM308
transistor, 2N5458
diode, 1N914
diode, 1N914
diode, 1N5817
diode, 3mm Red LED
pot, A100K
pot, A100K
pot, A100K
