capacitor, 0u1, 30
capacitor, 0u22, 20
capacitor, 0u47, 20
capacitor, 1u, 20
capacitor, 2u2, 30
capacitor, 3u3, 30
capacitor, 4u7, 30
capacitor, 10u, 30
capacitor, 10u, 20
capacitor, 22u, 30
capacitor, 22u, 30
capacitor, 33u, 30
capacitor, 47u, 30
capacitor, 47u, 20
capacitor, 47u, 15
capacitor, 100u, 20
capacitor, 100u, 15
capacitor, 220u, 15
capacitor, 220u, 15
capacitor, 330u, 10
capacitor, 470u, 10
capacitor, 470u, 10
capacitor, 680u, 10
capacitor, 1000u, 10
